,freq
없었지만,1
완전,1
컵라면,1
아가씨,1
딱딱하고,1
불친절해서,1
그랬네요,1
교육,1
안시,1
키시,1
오래되었고,1
불편했어요,1
콘도,1
렌징,1
비싼,1
금오산,1
예배,1
일반,1
은제,1
애초,1
이공사,1
가안,1
조용히,1
쉬러,1
학교,1
놀러,1
온건,1
밤새,1
고통,1
제도,1
비해,1
넷플릭스,1
없는거,1
충격,1
사장,1
마인드,1
패키지,1
와인,1
안줌준,1
타워,1
건너편,1
주차공간,1
좁음,1
한실,1
불편했답니다,1
가보,1
일정,1
사항,1
그러더라고요,1
죄송하다고,1
재미있었습니다,1
다르,1
비싼게,1
당연하네요,1
힘들다,1
참말,1
버스,1
도의,1
안되어있어서,1
불편했네요,1
비엔,1
평일,1
영업,1
수영,1
야경,1
햇겟,1
이뻤구요,1
여러가지,1
부대,1
알차게이용,1
맛있게,1
식이,1
부로,1
옆협탁,1
안쪽,1
양말,1
있더군요,1
가제,1
그러더라구요,1
여서,1
해수욕장,1
좋았답니다,1
장남,1
이쁨,1
뜨끈함,1
나쁜,1
놀러와,1
수다,1
이아,1
고파서,1
야식,1
베인,1
금지,1
공지,1
음문,1
고리,1
도미,1
세지,1
토리,1
조선시대,1
비방,1
초입,1
미터,1
점주,1
간식,1
소품,1
즐비하구요,1
뒷쪽,1
까페,1
만족합니다,1
비수,1
아까웠어요,1
계시,1
층투썸,1
물이끼,1
샌드위치,1
실시간,1
소통,1
안되는거,1
포함,1
이면,1
저렴한거,1
라거,1
솔찍,1
고안,1
아까워요,1
무오,1
히노키,1
나무,1
가세,1
찝찝했고,1
다다미방,1
수구,1
심했습니다,1
홍보,1
속지,1
침실,1
답답해요,1
공기청정기,1
당연,1
떡때,1
유아,1
동반,1
당연한건,1
그렇고,1
여행가,1
타로,1
제거,1
심했는데,1
게낫,1
관련,1
많지,1
비싸지,1
없습니다,1
없는것이,1
불편했,1
다짐,1
관광,1
려고,1
황당,1
히어로,1
흰색,1
후시,1
아무,1
플레이도,1
보호자,1
시소,1
명시,1
성인,1
용해야,1
적응,1
가능하다고해,1
당일,1
박후기,1
박후,1
일일이,1
많았습니다,1
기전,1
낡은줄,1
지인,1
데리,1
두번째,1
커서,1
차때매,1
그럴수있다라고,1
괜찮냐는,1
실망하고,1
가깝고,1
친절하고,1
페인트,1
드하,1
고집,1
도예,1
다름없었습니다,1
약하지,1
창밖,1
벚꽃,1
아까울,1
서손,1
싫어서,1
썼슈,1
카락,1
아유,1
수학여행,1
까칠하네요,1
좋지못하였습니다,1
얇아서,1
원래,1
전국,1
비싸고,1
나쁨,1
곳일줄알기,1
별기,1
만리,1
만족했기에,1
그럼에도,1
불구,1
보문,1
호수,1
이기,1
로소,1
는걸,1
오래된건,1
알겟,1
걸레질,1
화도,1
시꺼멓네요,1
방학,1
직장,1
경주로,1
늦잠,1
요란해서,1
힘들,1
엇음,1
전자렌지,1
베타,1
엘베,1
타고,1
이런거도,1
주가,1
어젯밤,1
대명,1
연히,1
주소,1
누나,1
가회,1
있어자,1
주오,1
계획,1
로예,1
약했는데,1
한화,1
수로,1
인해,1
비교우위,1
있다고,1
다르다고,1
아닌소,1
민박,1
인하고,1
서약,1
헤프,1
역시,1
프라이팬,1
세척,1
부도,1
없지만,1
감안,1
달라,1
회원,1
방과,1
손쉽게,1
성수,1
뒷문,1
도저히,1
괜찮아서,1
전별,1
괜찮은,1
입구,1
서산,1
산책,1
아쉬운,1
짧아서,1
헬스장,1
이용도,1
더러웠어요,1
엔별,1
쉰내,1
빨래,1
말곤,1
어이없는말,1
만하,1
사과,1
있으면,1
몇년전,1
깔끔하고,1
좋아서,1
더웠습니다,1
기대하지말고,1
쾌적하고,1
힐튼,1
로리,1
안좋다,1
마땅한,1
구미,1
있을,1
요하,1
외진,1
겨울철,1
한겨울,1
아닌데,1
뜨겁게,1
풍만,1
연락,1
안되고,1
고합,1
있어도,1
이난,1
얼음,1
드릴,1
요퇴,1
키카,1
실하는데,1
스카치테이프,1
지저분한거,1
정리,1
데기,1
자체,1
아기,1
좋아하는,1
캐릭터,1
카운터,1
친절하지도,1
불친절하지도,1
안심,1
더럽다,1
은별,1
리저,1
설리,1
야할것,1
사방,1
튀어,1
쉬고,1
번창,1
바람소리,1
불편해서잘,1
도설,1
이돈,1
아닌거,1
아까워서,1
절기,1
내부시,1
점수,1
야한다고,1
이랜드,1
편견,1
박했는데,1
이틀,1
내내,1
런트,1
항의,1
전화해도,1
볼륨,1
연관,1
은피,1
있었,1
다해,1
헤드,1
된거,1
만자,1
예정,1
평범한,1
많았고,1
쪽문,1
망은,1
일부,1
한적,1
없는지,1
샷시,1
당현,1
