,freq
청하면,1
다마,1
그럴거면,1
이랬다,1
저랬다,1
생색,1
넉넉하게,1
시프,1
퀄리티,1
까다롭고,1
은근,1
친절한거,1
같으면서도,1
아닌거,1
바깥,1
암막,1
커튼,1
여관,1
침잠,1
은부,1
양치,1
인할수,1
테이블,1
지하철역,1
전혀,1
좁습니다,1
입구,1
신발,1
좋지만,1
여행지,1
여행객,1
차하,1
도출,1
도중,1
고작,1
이바,1
코앞,1
볼일,1
보시,1
불편했습니다,1
말씀,1
유령,1
취급,1
편하지,1
이상한,1
아쉬웠어요,1
기념일,1
녀왓습,1
프리미엄,1
리버,1
인약,1
헤어,1
기선,1
불편합니다,1
좋을거,1
괜찮아요,1
도심,1
도구,1
안좋았습니다,1
당일,1
다비치,1
족탕,1
있음,1
은방,1
불편함,1
간단히,1
필요,1
미끄러,1
인평,1
중상,1
건알,1
로션,1
있었지만,1
다행,1
답답했을것,1
직후,1
덜했지만,1
쾌적하진,1
음모,1
점검,1
안된,1
발생,1
힘들어요,1
민감한,1
심함,1
추움,1
비치,1
차량,1
리프트,1
지방,1
코딱지,1
데비,1
달림,1
이동,1
친절,1
진철,1
요방,1
넓지,1
물품,1
있어요,1
보관,1
엘지,1
속도,1
반응,1
느려서,1
답답함,1
방식,1
인할시,1
첫인상,1
전화하기도,1
시끄러워요,1
의방,1
유흥가,1
수면,1
할인,1
뜰때,1
십만원,1
안팎,1
있으니까,1
매일,1
시구,1
딱딱한,1
노후한,1
아깝다는,1
스럽네요,1
안합,1
전국구,1
인포,1
엉망,1
입니,1
다모,1
그러지,1
불쾌하게,1
가기,1
묵고,1
더러워서,1
많았어요,1
번거로운,1
특별한,1
마냥,1
대응,1
불편해서,1
대로,1
조용히,1
메가박스,1
롸표,1
증정,1
이벤트,1
좋구요,1
등록,1
가동,1
안된다,1
어이없었음,1
제일,1
빨간,1
국물,1
군데,1
더럽게,1
청결합니다,1
손상,1
기어,1
서하,1
완벽할것,1
청결하며,1
좋겟어요,1
린넨,1
특이하면서,1
아늑해서,1
그런,1
특징,1
노후,1
내내,1
배수,1
이기,1
무크,1
힘들어,1
락스,1
가진동,1
을해,1
서사,1
용할수,1
없을,1
변기,1
벌레,1
좋아한다면,1
좀더,1
고이,1
완벽하지는,1
상하,1
서대문역,1
우수합니다,1
맛집,1
많아,1
식사,1
점주,1
위탁,1
운영,1
업체,1
있는듯,1
서출,1
많으면,1
이듭,1
아늑하게,1
공간,1
특이하다는,1
아마다,1
이색,1
좋겠고,1
성결,1
객인,1
