,freq
손님,8
좋았음,8
연락,8
간만,8
식이,8
엘레베이터,8
보관,8
통해,8
뜨거운,8
안되서,8
적당한,8
같고,8
배수,8
점도,8
더라구요,8
달라,8
용할게요,8
의향,8
타월,8
불꽃,8
다행,8
요전,8
공영,8
야식,8
예쁘고,8
주년,8
부스,8
여행지,8
모임,8
소원,8
프로,8
판매,8
조명,8
그대로,8
야해요,8
쇼파,8
컨벤션,8
햇욕,8
플래터,8
해수,8
산뷰,8
에드,8
쓰기,7
대기,7
고생,7
동시,7
만하,7
마련,7
게이,7
튀김,7
좋을듯,7
조건,7
데넘,7
용해서,7
한화,7
피자,7
지난번,7
가로,7
쉬다,7
카운터,7
조리,7
깔끔하게,7
맞은편,7
컨디셔,7
재밌게,7
강문,7
서사,7
게쉬,7
냄비,7
있는것도,7
금강산,7
보임,7
피로,7
당일,7
그릇,7
유료,7
낙산해수욕장,7
고요,7
레이,7
매니,7
개방,7
모습,7
있으니,7
리프트,7
대가,7
와인잔,7
불편했습니다,7
불편한,7
시가,7
불편함은,7
발견,7
의자,7
창가,7
해돋이,7
계단,7
안되어,7
자판기,7
지도,7
문자,7
아쉬워요,7
몇개,7
편히잘,7
가요,7
이드,7
스위트룸,7
진입,7
아니지만,7
소하,7
시트,7
후회,7
부족함,7
사고,7
유튜브,7
불꽃놀이,7
간다,7
다해,7
만족스럽고,7
같았어요,7
청결합니다,7
깔끔했습니다,7
머신,7
널널,7
스탠다드,7
이기,7
하룻밤,7
좋네,7
보드,7
약했는데,7
아무,7
대안,7
아쉽긴,7
장소,7
핸드폰,7
만족해요,7
체스터,7
대게,7
호실,7
실수,7
가시,7
게다,7
식구,7
인덕션,7
멀지,7
더앤,7
시원한,7
연박,6
없으니,6
별도,6
프런트,6
나이트,6
괜찮아서,6
높아서,6
선착순,6
이뻐서,6
맛있게잘,6
안보,6
확실히,6
착해서,6
인기,6
기간,6
도로,6
전용,6
다정,6
펫룸,6
오후,6
미흡한,6
건데,6
높아,6
가가,6
트리스,6
즐겁고,6
이듭,6
용할수있어서,6
싱크대,6
좋았다고,6
용해,6
방법,6
좋아했어요,6
오시,6
이건,6
이또,6
아쉬웠던,6
에메랄드,6
멋졌어요,6
히터,6
음번,6
올해,6
산책길,6
친철합,6
대충,6
높고,6
노펫,6
그린,6
숙박시설,6
야합,6
저녁식사,6
면또,6
싱글,6
상당히,6
기념,6
수산시장,6
공유,6
작업,6
관람차,6
가방,6
제외,6
측면,6
워터월드,6
불편하지,6
폭죽,6
서해,6
발렛,6
적극,6
놀수,6
팰리스,6
방안,6
좋았답니다,6
넉넉한,6
용한,6
비밀번호,6
평이,6
앞쪽,6
먄등,6
만해,6
빨래,6
연식,6
끝내줍니다,6
이보,6
바위,6
원래,6
수선,6
더할,6
이크,6
나위,6
프로그램,6
넓어요,6
스마트,6
낮은,6
저번,6
아기,6
평소,6
변경,6
와이파이,6
개월,6
소개,6
피트니스,6
코스,6
미니,6
좋았구,6
다이소,6
많지는,6
이탁,6
아쉽,6
편리해요,6
중요하게,6
불구,6
요기,6
중앙,6
왠만한,6
서도,6
있구,6
관련,6
안되는,6
뭔가,6
절대,6
엄마,6
없을,6
어려움,6
많습니다,6
매트리스,6
비품,6
영업,6
있는게,6
세번,6
여자친구,6
오크,6
최적,6
주심,6
맛있어서,6
게임,6
해안,6
있었음,6
등록,6
다리,6
주가,6
미온수,6
심하게,6
운동장,6
여서,6
캡슐,6
산속,6
가능하고,6
결정,6
여기저기,6
첫날,6
오래되어,6
주문,6
강릉시,5
요구,5
보지,5
카멜,5
시외버스,5
라카,5
해피아워,5
로프,5
조용하게,5
따뜻하게,5
가능했습니다,5
탁월한,5
쾌적합니다,5
기계,5
깔끔했고,5
결제,5
없었고,5
좋았어,5
과자,5
넓게,5
뚜벅,5
송지호,5
카페트,5
이두,5
있긴,5
본인,5
신발,5
동선,5
도사,5
새우,5
보시,5
전기,5
이얼,5
스테이,5
연휴,5
간혹,5
금연,5
도방,5
쾌적했어요,5
걸이,5
트립홀릭,5
소나무,5
세븐일레븐,5
이모,5
깔끔해요,5
요물,5
순두부,5
비싼,5
일어나서,5
가운,5
이적,5
나중,5
할머니,5
상권,5
친절함,5
시재,5
예술,5
정신,5
같아여,5
한참,5
왼쪽,5
말씀,5
차이,5
있었으면,5
업체,5
아니고,5
본적,5
혜택,5
도움,5
배려,5
세심,5
대여,5
있었구요,5
만족스러워요,5
편함,5
없더라구요,5
아쉬웠네요,5
만족합니,5
휘닉스,5
출입,5
최상,5
이별,5
건너편,5
설거지,5
괜찮았고,5
기차,5
목욕,5
휴지,5
신나게,5
나인,5
만족하는,5
두루,5
동명,5
같은게,5
아웃,5
행시,5
대화,5
찾기,5
상대,5
이참,5
허리,5
있다고,5
많은데,5
주의,5
놀이터,5
서재,5
주시,5
용할것,5
