,freq
픽업,6
야해서,6
완료,6
구로디지털단지역,6
종종,6
가가,6
있었음,6
만족스러워서,6
깔끔했습니다,6
갈비,6
인사,6
안보,6
오른쪽,6
서초,6
고프,6
넓어,6
나무,6
좁았지만,6
고하,6
야합니다,6
자동,6
공덕,6
딱좋은,6
는걸,6
작동,6
널널,6
페메종,6
오프너,6
넉넉하고,6
지도,6
작년,6
가짓수,6
주심,6
기전,6
만족도,6
낮은,6
파스타,6
군데,6
깔끔하게잘,6
요호,6
좋겠어요,6
아일랜드,6
하이퍼,6
서호,6
모델링,6
뜨거운,6
따뜻해서,6
큐티,6
해먹,6
좋앗어요,6
지점,6
크림,6
무언가,6
달라,6
천장,6
모션,6
불편한건,6
건너편,6
미러링,6
비대,5
알찬,5
훌륭했습니다,5
제한,5
여태,5
차비,5
태블릿,5
해주,5
다양하고,5
좁아서,5
누가,5
예상,5
길이,5
남편,5
많지는,5
빵빵,5
조용하게,5
요전,5
정상,5
포드,5
충전,5
시원하게,5
좋네,5
역삼역,5
킹룸,5
가능했어요,5
만족스럽,5
마루,5
고합,5
휴가,5
화이트,5
벽지,5
흡연,5
수저,5
의미,5
세상,5
스타,5
어려움,5
아니라서,5
랍스터,5
요강,5
그림,5
다행,5
지인,5
여러가지,5
같더라구요,5
차로,5
한눈,5
이브닝,5
시내,5
선물,5
알차게,5
안된,5
갈매기,5
맛있었고,5
친절하시,5
중국,5
이전,5
전자렌지,5
선릉역,5
업로드,5
튀김,5
메인,5
그게,5
좋지만,5
니지,5
연말,5
아이스,5
딱히,5
빙기,5
세탁,5
휘트니,5
가깝습니다,5
스트레칭,5
조만간,5
고온,5
힘든,5
솔직히,5
좋을듯,5
좋더라고요,5
빵집,5
대한민국,5
가득,5
부근,5
같았습니다,5
최대,5
성수역,5
밀레,5
용산,5
정비,5
조건,5
바이,5
용기,5
몰이,5
프레,5
통로,5
점심,5
딱좋아요,5
라인,5
한층,5
친절했고,5
나머지,5
역사,5
넓었습니다,5
호텔리어,5
방내,5
제격,5
다다,5
중국인,5
쇼핑몰,5
취사,5
깨끗하네요,5
수영복,5
유리,5
구역,5
장기,5
이제일,5
겨울,5
흔적,5
음번,5
핸드폰,5
허리,5
놀수,5
대가,5
스피커,5
압도,5
아쟁,5
약해서,5
양도,5
남자친구,5
레드,5
측면,5
포장마차,5
유로,5
입맛,5
용이,5
플라스틱,5
터눈티,5
오르막,5
지모,5
요물,5
아쉬웠네요,5
좋았고요,5
깨끗하,5
웨이,5
